SGC,cora,0.025,0.025,0.1,0.002,0.0005,74.57976653696498,1.7889567894855365,73.82352941176471
SGC,citeseer,0.025,0.025,0.1,0.002,0.0005,68.02215189873418,1.1238633453847946,68.91566265060241
SGC,pubmed,0.025,0.025,0.1,0.002,0.0005,77.80535981208627,1.218493594631652,78.17444219066937
SGC,computers,0.025,0.025,0.1,0.002,0.0005,62.232935414753584,2.9464185196923545,63.197674418604656
SGC,photo,0.025,0.025,0.1,0.002,0.0005,65.048850970139,3.8124295520646716,64.3979057591623
SGC,chameleon,0.6,0.2,0.1,0.002,0.0005,42.34135667396061,3.380372183247876,42.59340659340659
SGC,film,0.6,0.2,0.1,0.002,0.0005,29.9683343888537,0.8309674207400503,28.750000000000004
SGC,squirrel,0.6,0.2,0.1,0.002,0.0005,30.835734870317005,2.1436996738156964,30.75
SGC,texas,0.6,0.2,0.1,0.002,0.0005,61.14754098360656,6.518326344941324,64.32432432432432
SGC,cornell,0.6,0.2,0.1,0.002,0.0005,41.803278688524586,4.931675067702073,43.51351351351352
MLP,cora,0.025,0.025,0.1,0.002,0.0005,49.490272373540854,2.5125131587284963,47.647058823529406
MLP,citeseer,0.025,0.025,0.1,0.002,0.0005,51.52215189873418,2.90985959925179,51.92771084337349
MLP,pubmed,0.025,0.025,0.1,0.002,0.0005,80.30269058295964,0.6702010712342609,81.29817444219067
MLP,computers,0.025,0.025,0.1,0.002,0.0005,66.98117539026629,1.6446580714000874,66.19186046511626
MLP,photo,0.025,0.025,0.1,0.002,0.0005,75.66120820145865,1.917483093980378,74.81675392670158
MLP,chameleon,0.6,0.2,0.1,0.002,0.0005,48.11816192560174,1.9922088716184048,47.120879120879124
MLP,film,0.6,0.2,0.1,0.002,0.0005,39.17669411019633,0.8101447190853653,39.36184210526316
MLP,squirrel,0.6,0.2,0.1,0.002,0.0005,29.5581171950048,1.7879051722473898,29.615384615384617
MLP,texas,0.6,0.2,0.1,0.002,0.0005,82.95081967213115,3.893226913782922,84.5945945945946
MLP,cornell,0.6,0.2,0.1,0.002,0.0005,87.54098360655738,3.606557377049181,86.48648648648648
APPNP,cora,0.025,0.025,0.1,0.002,0.0005,79.37354085603113,1.6251786890901236,80.88235294117648
APPNP,citeseer,0.025,0.025,0.1,0.002,0.0005,68.3259493670886,1.7154379987746005,68.67469879518072
APPNP,pubmed,0.025,0.025,0.1,0.002,0.0005,83.76468076019646,0.46903634667329164,83.14401622718053
APPNP,computers,0.025,0.025,0.1,0.002,0.0005,67.45026017753291,2.581376759156585,67.79069767441861
APPNP,photo,0.025,0.025,0.1,0.002,0.0005,84.46676757946882,2.194392259627678,83.97905759162305
APPNP,chameleon,0.6,0.2,0.1,0.002,0.0005,39.23413566739606,3.70708303811698,40.37362637362638
APPNP,film,0.6,0.2,0.1,0.002,0.0005,33.584547181760605,1.234244121793447,34.04605263157895
APPNP,squirrel,0.6,0.2,0.1,0.002,0.0005,21.65225744476465,1.0988022453662865,21.93269230769231
APPNP,texas,0.6,0.2,0.1,0.002,0.0005,13.934426229508196,9.046150597587799,15.405405405405409
APPNP,cornell,0.6,0.2,0.1,0.002,0.0005,20.81967213114754,21.761330286415237,16.216216216216218
ChebNet,cora,0.025,0.025,0.1,0.002,0.0005,70.65758754863813,2.299308018267009,71.76470588235294
ChebNet,citeseer,0.025,0.025,0.1,0.002,0.0005,64.28164556962027,1.969974200243103,67.95180722891565
ChebNet,pubmed,0.025,0.025,0.1,0.002,0.0005,83.75400384368994,0.31781362414938774,84.09736308316431
ChebNet,computers,0.025,0.025,0.1,0.002,0.0005,79.04805632078357,1.5185988491416125,79.18604651162791
ChebNet,photo,0.025,0.025,0.1,0.002,0.0005,87.35379111049951,1.196464983628242,87.95811518324606
ChebNet,chameleon,0.6,0.2,0.1,0.002,0.0005,57.78993435448577,2.3718337896982065,56.52747252747251
ChebNet,film,0.6,0.2,0.1,0.002,0.0005,37.70107663077898,0.9567207767542943,37.809210526315795
ChebNet,squirrel,0.6,0.2,0.1,0.002,0.0005,36.176753121998075,1.5141190750343103,36.3076923076923
ChebNet,texas,0.6,0.2,0.1,0.002,0.0005,81.31147540983606,3.6803187410891223,86.48648648648648
ChebNet,cornell,0.6,0.2,0.1,0.002,0.0005,76.88524590163934,6.065573770491802,77.29729729729729
JKNet,cora,0.025,0.025,0.1,0.002,0.0005,72.68871595330741,3.510730442463545,70.88235294117648
JKNet,citeseer,0.025,0.025,0.1,0.002,0.0005,60.00949367088608,4.464113211124567,61.204819277108435
JKNet,pubmed,0.025,0.025,0.1,0.002,0.0005,82.7146060217809,0.5482908503781935,82.59634888438134
JKNet,computers,0.025,0.025,0.1,0.002,0.0005,50.30685644322007,10.53599435293787,50.697674418604656
JKNet,photo,0.025,0.025,0.1,0.002,0.0005,73.93559928443649,10.52569526357206,75.81151832460733
JKNet,chameleon,0.6,0.2,0.1,0.002,0.0005,51.53172866520788,2.1265949638615904,51.09890109890111
JKNet,film,0.6,0.2,0.1,0.002,0.0005,27.61874604179861,1.3663848805737475,27.802631578947366
JKNet,squirrel,0.6,0.2,0.1,0.002,0.0005,37.81940441882804,1.3122504395979715,37.57692307692307
JKNet,texas,0.6,0.2,0.1,0.002,0.0005,66.22950819672131,18.27262267946593,65.94594594594595
JKNet,cornell,0.6,0.2,0.1,0.002,0.0005,45.57377049180327,16.307973921896245,47.837837837837846
GCN,cora,0.025,0.025,0.1,0.002,0.0005,75.01945525291829,1.1622458017947896,76.61764705882352
GCN,citeseer,0.025,0.025,0.1,0.002,0.0005,67.30696202531645,1.86668360765159,68.9156626506024
GCN,pubmed,0.025,0.025,0.1,0.002,0.0005,83.82714072175956,0.4591089616548324,83.24543610547667
GCN,computers,0.025,0.025,0.1,0.002,0.0005,69.8852157943067,3.1172561386294695,68.72093023255815
GCN,photo,0.025,0.025,0.1,0.002,0.0005,81.16003853034265,3.2979156368894995,82.25130890052355
GCN,chameleon,0.6,0.2,0.1,0.002,0.0005,58.73085339168491,1.8365107447139843,57.93406593406593
GCN,film,0.6,0.2,0.1,0.002,0.0005,30.55731475617479,0.8926108359171134,29.88157894736842
GCN,squirrel,0.6,0.2,0.1,0.002,0.0005,34.96637848222862,1.4986822284923267,34.36538461538462
GCN,texas,0.6,0.2,0.1,0.002,0.0005,66.88524590163934,5.573770491803277,71.89189189189189
GCN,cornell,0.6,0.2,0.1,0.002,0.0005,57.540983606557376,6.737286094437548,57.56756756756756
GAT,cora,0.025,0.025,0.1,0.002,0.0005,77.29961089494162,1.4884171280571257,77.05882352941177
GAT,citeseer,0.025,0.025,0.1,0.002,0.0005,67.16455696202532,2.3962697336561414,67.22891566265059
GAT,pubmed,0.025,0.025,0.1,0.002,0.0005,83.17958573563955,0.4310473645689307,83.16430020283975
GAT,computers,0.025,0.025,0.1,0.002,0.0005,66.40342822161004,6.14476989982584,67.35465116279069
GAT,photo,0.025,0.025,0.1,0.002,0.0005,80.99353240677033,3.482817466515335,82.19895287958116
GAT,chameleon,0.6,0.2,0.1,0.002,0.0005,55.42669584245077,2.18391268059847,55.58241758241758
GAT,film,0.6,0.2,0.1,0.002,0.0005,32.55858138062064,2.1056940947790963,32.611842105263165
GAT,squirrel,0.6,0.2,0.1,0.002,0.0005,25.52353506243996,1.6051467907417472,26.451923076923073
GAT,texas,0.6,0.2,0.1,0.002,0.0005,73.77049180327869,5.437089820254752,78.37837837837837
GAT,cornell,0.6,0.2,0.1,0.002,0.0005,74.26229508196721,4.639662851831117,75.4054054054054
GPRGNN,cora,0.025,0.025,0.1,0.01,0.0005,75.58754863813229,1.1605771811821044,73.97058823529412
GPRGNN,citeseer,0.025,0.025,0.1,0.01,0.0005,62.370253164556964,1.5826866562129487,63.97590361445784
GPRGNN,pubmed,0.025,0.025,0.2,0.05,0.0005,83.0119581464873,0.3634137566241663,83.85395537525356
GPRGNN,computers,0.025,0.025,0.5,0.05,0.0,81.31619222528312,3.1968901253048605,81.6860465116279
GPRGNN,photo,0.025,0.025,0.5,0.01,0.0,89.80597220310995,1.0588299888171637,89.05759162303666
GPRGNN,chameleon,0.6,0.2,1.0,0.05,0.0,60.56892778993437,2.6436303388251994,60.54945054945055
GPRGNN,film,0.6,0.2,0.9,0.01,0.0,31.836605446485112,1.478767088822858,31.190789473684212
GPRGNN,squirrel,0.6,0.2,0.0,0.05,0.0,41.37367915465898,1.863716485782569,41.08653846153846
GPRGNN,texas,0.6,0.2,1.0,0.05,0.0005,84.42622950819671,5.399891505573967,87.29729729729729
GPRGNN,cornell,0.6,0.2,0.9,0.05,0.0005,79.67213114754098,6.399744687194469,84.5945945945946


